code,img_file,img_d,img_c,img_manufacturer,imprint1,imprint2,color,shape,score,logo,Remarks,Check code,,,,
OFLO05,OFLO05_20200215_OUT1.jpg,15/02/2020,Packaging,"Daiichi-Sankyo Co., Ltd.",,,,,,,,OFLOXACIN EAR DROPS 3MG/ML 5ML,,,,
OFLO05,OFLO05_20200215_OUT2.jpg,15/02/2020,Packaging,"Daiichi-Sankyo Co., Ltd.",,,,,,,,OFLOXACIN EAR DROPS 3MG/ML 5ML,,,,
OLAN05,OLAN05_20200218_OUT1.jpg,18/02/2020,Packaging & Content,Lilly,,,,,,,,OLANZAPINE IM INJECTION 10MG,,,,
OLAN05,OLAN05_20200218_OUT2.jpg,18/02/2020,Packaging,Lilly,,,,,,,,OLANZAPINE IM INJECTION 10MG,,,,
OLIV01,OLIV01_20200215_OUT1.jpg,15/02/2020,Packaging,Europharm Lab Co. Ltd.,,,,,,,,OLIVE OIL,,,,
ONDA03,ONDA03_20200218_OUT1.jpg,18/02/2020,Content,Novartis,,,,,,,Inj inside,ONDANSETRON (HCL DIHYDRATE) INJECTION 2MG/ML 2ML,,,,
ONDA03,ONDA03_20200218_OUT2.jpg,18/02/2020,Packaging,Novartis,,,,,,,,ONDANSETRON (HCL DIHYDRATE) INJECTION 2MG/ML 2ML,,,,
ONDA03,ONDA03_20200218_OUT3.jpg,18/02/2020,Packaging,Novartis,,,,,,,,ONDANSETRON (HCL DIHYDRATE) INJECTION 2MG/ML 2ML,,,,
OXYB03,OXYB03_20200213_INN1.jpg,13/02/2020,Loose pill,Apotex Inc.,APO 5,[NOIMPRINT],Blue,Round,S1,,,OXYBUTYNIN HCL TABLET 5MG,,,,
OXYB03,OXYB03_20200213_OUT1.jpg,13/02/2020,Packaging,Apotex Inc.,,,,,,,,OXYBUTYNIN HCL TABLET 5MG,,,,
OXYT03,OXYT03_20200406_OUT1.jpg,06/04/2020,Packaging,Novartis,,,,,,,,OXYTOCIN INJECTION 10U/ML 1ML,,,,
OXYT03,OXYT03_20200406_OUT2.jpg,06/04/2020,Packaging,Novartis,,,,,,,,OXYTOCIN INJECTION 10U/ML 1ML,,,,
OXYT03,OXYT03_20200406_OUT3.jpg,06/04/2020,Content,Novartis,,,,,,,,OXYTOCIN INJECTION 10U/ML 1ML,,,,
PALI14,PALI14_20200218_OUT1.jpg,18/02/2020,Packaging,Jassen,,,,,,,,PALIPERIDONE (INVEGA SUSTENNA) IM PR PF SYRINGE 75MG/0.75ML,,,,
PALI14,PALI14_20200218_OUT2.jpg,18/02/2020,Packaging,Jassen,,,,,,,,PALIPERIDONE (INVEGA SUSTENNA) IM PR PF SYRINGE 75MG/0.75ML,,,,
PALI14,PALI14_20200218_OUT3.jpg,18/02/2020,Content,Jassen,,,,,,,,PALIPERIDONE (INVEGA SUSTENNA) IM PR PF SYRINGE 75MG/0.75ML,,,,
PALI14,PALI14_20200218_OUT4.jpg,18/02/2020,Content,Jassen,,,,,,,,PALIPERIDONE (INVEGA SUSTENNA) IM PR PF SYRINGE 75MG/0.75ML,,,,
PALI15,PALI15_20200218_OUT1.jpg,18/02/2020,Packaging,Jassen,,,,,,,,PALIPERIDONE (INVEGA SUSTENNA) IM PR PF SYRINGE 100MG/1ML,,,,
PALI15,PALI15_20200218_OUT2.jpg,18/02/2020,Content,Jassen,,,,,,,,PALIPERIDONE (INVEGA SUSTENNA) IM PR PF SYRINGE 100MG/1ML,,,,
PALI15,PALI15_20200218_OUT3.jpg,18/02/2020,Content,Jassen,,,,,,,,PALIPERIDONE (INVEGA SUSTENNA) IM PR PF SYRINGE 100MG/1ML,,,,
PALI16,PALI16_20200218_OUT1.jpg,18/02/2020,Packaging,Jassen,,,,,,,,PALIPERIDONE (INVEGA SUSTENNA) IM PR PF SYRINGE 150MG/1.5ML,,,,
PALI16,PALI16_20200218_OUT2.jpg,18/02/2020,Content,Jassen,,,,,,,,PALIPERIDONE (INVEGA SUSTENNA) IM PR PF SYRINGE 150MG/1.5ML,,,,
PALI16,PALI16_20200218_OUT3.jpg,18/02/2020,Content,Jassen,,,,,,,,PALIPERIDONE (INVEGA SUSTENNA) IM PR PF SYRINGE 150MG/1.5ML,,,,
PALI20,PALI20_20200220_OUT1.jpg,20/02/2020,Packaging,Janssen,,,,,,,,PALIPERIDONE (INVEGA TRINZA) IM PR PF SYRINGE 175MG,,,,
PALI20,PALI20_20200220_OUT2.jpg,20/02/2020,Content,Janssen,,,,,,,,PALIPERIDONE (INVEGA TRINZA) IM PR PF SYRINGE 175MG,,,,
PALI20,PALI20_20200220_OUT3.jpg,20/02/2020,Content,Janssen,,,,,,,,PALIPERIDONE (INVEGA TRINZA) IM PR PF SYRINGE 175MG,,,,
PALI21,PALI21_20200220_OUT1.jpg,20/02/2020,Packaging,Jassen,,,,,,,,PALIPERIDONE (INVEGA TRINZA) IM PR PF SYRINGE 263MG,,,,
PALI21,PALI21_20200220_OUT2.jpg,20/02/2020,Packaging,Jassen,,,,,,,,PALIPERIDONE (INVEGA TRINZA) IM PR PF SYRINGE 263MG,,,,
PALI21,PALI21_20200220_OUT3.jpg,20/02/2020,Content,Jassen,,,,,,,,PALIPERIDONE (INVEGA TRINZA) IM PR PF SYRINGE 263MG,,,,
PALI21,PALI21_20200220_OUT4.jpg,20/02/2020,Content,Jassen,,,,,,,,PALIPERIDONE (INVEGA TRINZA) IM PR PF SYRINGE 263MG,,,,
PALI22,PALI22_20200220_OUT1.jpg,20/02/2020,Packaging,Jassen,,,,,,,,PALIPERIDONE (INVEGA TRINZA) IM PR PF SYRINGE 350MG,,,,
PALI22,PALI22_20200220_OUT2.jpg,20/02/2020,Packaging,Jassen,,,,,,,,PALIPERIDONE (INVEGA TRINZA) IM PR PF SYRINGE 350MG,,,,
PALI22,PALI22_20200220_OUT3.jpg,20/02/2020,Content,Jassen,,,,,,,,PALIPERIDONE (INVEGA TRINZA) IM PR PF SYRINGE 350MG,,,,
PALI22,PALI22_20200220_OUT4.jpg,20/02/2020,Content,Jassen,,,,,,,,PALIPERIDONE (INVEGA TRINZA) IM PR PF SYRINGE 350MG,,,,
PALI22,PALI22_20200220_OUT5.jpg,20/02/2020,Content,Jassen,,,,,,,,PALIPERIDONE (INVEGA TRINZA) IM PR PF SYRINGE 350MG,,,,
PALI23,PALI23_20200218_OUT1.jpg,18/02/2020,Packaging,Jassen,,,,,,,,PALIPERIDONE (INVEGA TRINZA) IM PR PF SYRINGE 525MG,,,,
PALI23,PALI23_20200218_OUT2.jpg,18/02/2020,Packaging,Jassen,,,,,,,,PALIPERIDONE (INVEGA TRINZA) IM PR PF SYRINGE 525MG,,,,
PALI23,PALI23_20200218_OUT3.jpg,18/02/2020,Content,Jassen,,,,,,,,PALIPERIDONE (INVEGA TRINZA) IM PR PF SYRINGE 525MG,,,,
PALI23,PALI23_20200218_OUT4.jpg,18/02/2020,Content,Jassen,,,,,,,,PALIPERIDONE (INVEGA TRINZA) IM PR PF SYRINGE 525MG,,,,
PANT02,PANT02_20200218_OUT1.jpg,18/02/2020,Packaging & Content,"Laboratorios Normon, S.A.",,,,,,,,PANTOPRAZOLE (SODIUM) INJECTION 40MG,,,,
PANT02,PANT02_20200218_OUT2.jpg,18/02/2020,Packaging,"Laboratorios Normon, S.A.",,,,,,,,PANTOPRAZOLE (SODIUM) INJECTION 40MG,,,,
PARA04,PARA04_20200220_OUT1.jpg,20/02/2020,Packaging,,,,,,,,,PARACETAMOL RECTAL SUPPOSITORY 250MG,,,,
PARA04,PARA04_20200220_OUT2.jpg,20/02/2020,Content,Medochemie Ltd.,,,,,,,,PARACETAMOL RECTAL SUPPOSITORY 250MG,,,,
PARA18,PARA18_20200215_OUT1.jpg,15/02/2020,Packaging,Medipharma Limited,,,,,,,,PARACETAMOL (ALCOHOL-FREE) SUSPENSION 125MG/5ML,,,,
PEMI01,PEMI01_20200218_OUT1.jpg,18/02/2020,Packaging & Content,"Santen Pharmaceutical Co., Ltd.",,,,,,,,PEMIROLAST POTASSIUM EYE DROPS 0.1% 5ML,,,,
PEMI01,PEMI01_20200218_OUT2.jpg,18/02/2020,Packaging,"Santen Pharmaceutical Co., Ltd.",,,,,,,,PEMIROLAST POTASSIUM EYE DROPS 0.1% 5ML,,,,
PEMI01,PEMI01_20200218_OUT3.jpg,18/02/2020,Packaging,"Santen Pharmaceutical Co., Ltd.",,,,,,,,PEMIROLAST POTASSIUM EYE DROPS 0.1% 5ML,,,,
PENI06,PENI06_20200213_INN1.jpg,13/02/2020,Loose pill,Mylan,PC 125,G,White,Round,,,,PENICILLAMINE TABLET 125MG,,,,
PENI06,PENI06_20200213_OUT1.jpg,13/02/2020,Packaging,Mylan,,,,,,,,PENICILLAMINE TABLET 125MG,,,,
PERM02,PERM02_20200215_OUT1.jpg,15/02/2020,Packaging & Content,HOE Pharmaceuticals,,,,,,,,PERMETHRIN LOTION 5%,,,,
PERM02,PERM02_20200215_OUT2.jpg,15/02/2020,Packaging & Content,HOE Pharmaceuticals,,,,,,,,PERMETHRIN LOTION 5%,,,,
PERM02,PERM02_20200215_OUT3.jpg,15/02/2020,Packaging,HOE Pharmaceuticals,,,,,,,,PERMETHRIN LOTION 5%,,,,
PHEN08,PHEN08_20200213_INN1.jpg,13/02/2020,Loose pill,Synco,PH 30,S,Light green,Round,S1,Synco,,PHENOBARBITONE TABLET 30MG,,,,
PHEN08,PHEN08_20200213_OUT1.jpg,13/02/2020,Packaging,Synco,,,,,,,,PHENOBARBITONE TABLET 30MG,,,,
PHEN09,PHEN09_20200213_INN1.jpg,13/02/2020,Loose pill,Synco,[NOIMPRINT],[NOIMPRINT],Pink,Round,,,,PHENOBARBITONE TABLET 60MG,,,,
PHEN09,PHEN09_20200213_OUT1.jpg,13/02/2020,Packaging,Synco,,,,,,,,PHENOBARBITONE TABLET 60MG,,,,
PHEN17,PHEN17_20200213_INN1.jpg,13/02/2020,Loose pill,Athlone Laboratories Ltd.,PEN 250,[NOIMPRINT],White,Round,,,,PHENOXYMETHYLPENICILLIN POTASSIUM TABLET 250MG,,,,
PHEN17,PHEN17_20200213_OUT1.jpg,13/02/2020,Packaging,Athlone Laboratories Ltd.,,,,,,,,PHENOXYMETHYLPENICILLIN POTASSIUM TABLET 250MG,,,,
PHEN31,PHEN31_20200213_INN1.jpg,13/02/2020,Loose pill,Pfizer,PD,DILANTIN 30mg,Pink; White,Capsule,,PD,,PHENYTOIN SODIUM CAPSULE 30MG,,,,
PHEN31,PHEN31_20200213_OUT1.jpg,13/02/2020,Packaging,Pfizer,,,,,,,,PHENYTOIN SODIUM CAPSULE 30MG,,,,
PHEN34,PHEN34_20200724_OUT1.jpg,24/07/2020,Packaging and Content,Hospira,,,,,,,,PHENYTOIN SODIUM INJECTION 50MG/ML 5ML,,,,
PHEN86,PHEN86_20200211_INN1.jpg,11/02/2020,Loose pill,Pfizer,PD,DILANTIN 100mg,Orange Red; White,Capsule,,PD,,PHENYTOIN SODIUM EXTENDED RELEASE CAP 100MG,,,,
PHEN86,PHEN86_20200211_OUT1.jpg,11/02/2020,Packaging,Pfizer,,,,,,,,PHENYTOIN SODIUM EXTENDED RELEASE CAP 100MG,,,,
PHOL06,PHOL06_20200215_OUT1.jpg,15/02/2020,Packaging,Neochem Pharmaceutical Lab Ltd.,,,,,,,,PHOLCODINE LIQUID 5MG/5ML,,,,
PHOL06,PHOL06_20200215_OUT2.jpg,15/02/2020,Packaging,Neochem Pharmaceutical Lab Ltd.,,,,,,,,PHOLCODINE LIQUID 5MG/5ML,,,,
PHOS10,PHOS10_20200220_OUT1.jpg,20/02/2020,Packaging,Jean-Marie,,,,,,,,PHOSPHATE (SODIUM) SOLUTION 1.58MMOL PO4/5ML,,,,
PHOS10,PHOS10_20200220_OUT2.jpg,20/02/2020,Packaging,Jean-Marie,,,,,,,,PHOSPHATE (SODIUM) SOLUTION 1.58MMOL PO4/5ML,,,,
PHOS10,PHOS10_20200220_OUT3.jpg,20/02/2020,Packaging,Jean-Marie,,,,,,,,PHOSPHATE (SODIUM) SOLUTION 1.58MMOL PO4/5ML,,,,
PHYT04,PHYT04_20200218_OUT1.jpg,18/02/2020,Packaging & Content,Roche,,,,,,,,PHYTOMENADIONE (VIT K1) INJECTION 10MG/ML 1ML,,,,
PHYT04,PHYT04_20200218_OUT2.jpg,18/02/2020,Packaging,Roche,,,,,,,,PHYTOMENADIONE (VIT K1) INJECTION 10MG/ML 1ML,,,,
PHYT04,PHYT04_20200218_OUT3.jpg,18/02/2020,Content,Roche,,,,,,,,PHYTOMENADIONE (VIT K1) INJECTION 10MG/ML 1ML,,,,
PIMO01,PIMO01_20200213_INN1.jpg,13/02/2020,Loose pill,Vickmans,PZ 1,[NOIMPRINT],Light green,Round,S2,,,PIMOZIDE TABLET 1MG,,,,
PIMO01,PIMO01_20200213_OUT1.jpg,13/02/2020,Packaging,Vickmans,,,,,,,Packaging photo,PIMOZIDE TABLET 1MG,,,,
PIMO02,PIMO02_20200213_INN1.jpg,13/02/2020,Loose pill,Vickmans,PZ 4,[NOIMPRINT],Light green,Round,S2,,,PIMOZIDE TABLET 4MG,,,,
PIMO02,PIMO02_20200213_OUT1.jpg,13/02/2020,Packaging,Vickmans,,,,,,,,PIMOZIDE TABLET 4MG,,,,
PIPE03,PIPE03_20200218_OUT1.jpg,18/02/2020,Content,North China Pharmaceutical Group Corp.,,,,,,,,PIPERACILLIN SODIUM INJECTION 4G,,,,
PIPE03,PIPE03_20200218_OUT2.jpg,18/02/2020,Packaging,North China Pharmaceutical Group Corp.,,,,,,,,PIPERACILLIN SODIUM INJECTION 4G,,,,
PIPE08,PIPE08_20200218_OUT1.jpg,18/02/2020,Packaging & Content,Aurobindo Pharma,,,,,,,,PIPERACILLIN + TAZOBACTAM INJECTION 4.5G,,,,
PIPE08,PIPE08_20200218_OUT2.jpg,18/02/2020,Packaging,Aurobindo Pharma,,,,,,,,PIPERACILLIN + TAZOBACTAM INJECTION 4.5G,,,,
PIPE08,PIPE08_20200406_OUT1.jpg,06/04/2020,Packaging & Content,"Reyoung Pharmaceutical Co., Ltd",,,,,,,,PIPERACILLIN + TAZOBACTAM INJECTION 4.5G,,,,
PIPE08,PIPE08_20200406_OUT2.jpg,06/04/2020,Packaging,"Reyoung Pharmaceutical Co., Ltd",,,,,,,,PIPERACILLIN + TAZOBACTAM INJECTION 4.5G,,,,
PIPE08,PIPE08_20200406_OUT3.jpg,06/04/2020,Packaging,"Reyoung Pharmaceutical Co., Ltd",,,,,,,,PIPERACILLIN + TAZOBACTAM INJECTION 4.5G,,,,
PIRA02,PIRA02_20200211_INN1.jpg,11/02/2020,Loose pill,Vickmans,[NOIMPRINT],[NOIMPRINT],Orange,Oblong,,,,PIRACETAM TABLET 800MG,,,,
PIRA02,PIRA02_20200211_OUT1.jpg,11/02/2020,Packaging,Vickmans,,,,,,,,PIRACETAM TABLET 800MG,,,,
PIRO01,PIRO01_20200213_INN1.jpg,13/02/2020,Loose pill,Alphapharm Pty Ltd.,a,PM10,Red; White,Capsule,,alphapharm,,PIROXICAM CAPSULE 10MG,,,,
PIRO01,PIRO01_20200213_OUT1.jpg,13/02/2020,Packaging,Alphapharm Pty Ltd.,,,,,,,,PIROXICAM CAPSULE 10MG,,,,
PNEU04,PNEU04_20200317_OUT1.jpg,17/03/2020,Packaging & Content,MDS,,,,,,,,PNEUMOCOCCAL 23-VALENT POLYSACCHAR. PREFILLED SYRINGE 0.5ML,,,,
PNEU04,PNEU04_20200317_OUT2.jpg,17/03/2020,Packaging & Content,MSD,,,,,,,,PNEUMOCOCCAL 23-VALENT POLYSACCHAR. PREFILLED SYRINGE 0.5ML,,,,
PNEU04,PNEU04_20200317_OUT3.jpg,17/03/2020,Packaging,MSD,,,,,,,,PNEUMOCOCCAL 23-VALENT POLYSACCHAR. PREFILLED SYRINGE 0.5ML,,,,
PNEU09,PNEU09_20200406_OUT1.jpg,06/04/2020,Packaging,Pfizer,,,,,,,,PNEUMOCOCCAL 13-VALENT CONJUGATE PREFILLED SYRINGE 0.5ML,,,,
PNEU09,PNEU09_20200406_OUT2.jpg,06/04/2020,Packaging,Pfizer,,,,,,,,PNEUMOCOCCAL 13-VALENT CONJUGATE PREFILLED SYRINGE 0.5ML,,,,
PNEU09,PNEU09_20200406_OUT3.jpg,06/04/2020,Content,Pfizer,,,,,,,,PNEUMOCOCCAL 13-VALENT CONJUGATE PREFILLED SYRINGE 0.5ML,,,,
POLY08,POLY08_20200220_OUT1.jpg,20/02/2020,Packaging,(?) Prepack,,,,,,,,POLYSTYRENE SULPHONATE SODIUM POWDER,,,,
POTA02,POTA02_20200213_INN1.jpg,13/02/2020,Loose pill,Mylan,M,PC2,Rose pink,Round,,,,POTASSIUM CHLORIDE SR TABLET 600MG,,,,
POTA02,POTA02_20200213_OUT1.jpg,13/02/2020,Packaging,Mylan,,,,,,,,POTASSIUM CHLORIDE SR TABLET 600MG,,,,
POTA73,POTA73_20200215_OUT1.jpg,15/02/2020,Packaging,(?) Prepack,,,,,,,,POTASSIUM PERMANGANATE SOLUTION 4%,,,,
POTA75,POTA75_20200211_INN1.jpg,11/02/2020,Loose pill,Mission Pharmacal,610,MISSION,Beige,Oblong,,,,POTASSIUM CITRATE EXTENDED RELEASE TAB 10MEQ,,,,
POTA75,POTA75_20200211_OUT1.jpg,11/02/2020,Packaging,Mission Pharmacal,,,,,,,,POTASSIUM CITRATE EXTENDED RELEASE TAB 10MEQ,,,,
POVI01,POVI01_20200215_OUT1.jpg,15/02/2020,Packaging & Content,Mundipharma Pharmaceutical Ltd.,,,,,,,,POVIDONE IODINE OINTMENT 10% 100G,,,,
POVI01,POVI01_20200215_OUT2.jpg,15/02/2020,Packaging,Mundipharma Pharmaceutical Ltd.,,,,,,,,POVIDONE IODINE OINTMENT 10% 100G,,,,
POVI01,POVI01_20200215_OUT3.jpg,15/02/2020,Packaging,Mundipharma Pharmaceutical Ltd.,,,,,,,,POVIDONE IODINE OINTMENT 10% 100G,,,,
PRAZ02,PRAZ02_20200109_INN1.jpg,09/01/2020,Loose pill,Bayer,L G,B AYE R,White,Oblong,BS,,,PRAZIQUANTEL TABLET 600MG,,,,
PRAZ02,PRAZ02_20200109_OUT1.jpg,09/01/2020,Packaging,Bayer,,,,,,,,PRAZIQUANTEL TABLET 600MG,,,,
PRED01,PRED01_20200211_INN1.jpg,11/02/2020,Loose pill,Aspen Pharmacare Australia Pty Ltd,PL 1,[NOIMPRINT],White,Round,S1,,,PREDNISOLONE TABLET 1MG,,,,
PRED01,PRED01_20200211_OUT1.jpg,11/02/2020,Packaging,Aspen Pharmacare Australia Pty Ltd,,,,,,,,PREDNISOLONE TABLET 1MG,,,,
PRED19,PRED19_20200213_INN1.jpg,13/02/2020,Loose pill,Aspen Pharmacare Australia Pty Ltd,PL 25,[NOIMPRINT],White,Round,S1,,,PREDNISOLONE TABLET 25MG,,,,
PRED01,PRED19_20200213_OUT1.jpg,13/02/2020,Packaging,Aspen Pharmacare Australia Pty Ltd,,,,,,,,PREDNISOLONE TABLET 1MG,,,,
PRED02,PRED02_20200211_INN1.jpg,11/02/2020,Loose pill,APT Pharma,APT,P,White,Round,S2,,,PREDNISOLONE TABLET 5MG,,,,
PRED02,PRED02_20200211_OUT1.jpg,11/02/2020,Packaging,APT Pharma,,,,,,,,PREDNISOLONE TABLET 5MG,,,,
PROB01,PROB01_20200211_INN1.jpg,11/02/2020,Loose pill,Synco,[NOIMPRINT],[NOIMPRINT],White,Round,S1,,,PROBENECID TABLET 500MG,,,,
PROB01,PROB01_20200211_OUT1.jpg,11/02/2020,Packaging,Synco,,,,,,,,PROBENECID TABLET 500MG,,,,
PROC08,PROC08_20200109_INN1.jpg,09/01/2020,Loose pill,Actavis,Z P,C,White,Round,S1,,,PROCHLORPERAZINE MALEATE TABLET 5MG,,,,
PROC08,PROC08_20200109_OUT1.jpg,09/01/2020,Packaging,Actavis,,,,,,,,PROCHLORPERAZINE MALEATE TABLET 5MG,,,,
PROM05,PROM05_20200213_INN1.jpg,13/02/2020,Loose pill,Synco,[NOIMPRINT],[NOIMPRINT],Blue,Round,,,,PROMETHAZINE HCL TABLET 10MG,,,,
PROM05,PROM05_20200213_OUT1.jpg,13/02/2020,Packaging,Synco,,,,,,,,PROMETHAZINE HCL TABLET 10MG,,,,
PROM06,PROM06_20200213_INN1.jpg,13/02/2020,Loose pill,Synco,[NOIMPRINT],[NOIMPRINT],Deep blue,Round,,,,PROMETHAZINE HCL TABLET 25MG,,,,
PROM06,PROM06_20200213_OUT1.jpg,13/02/2020,Packaging,Synco,,,,,,,,PROMETHAZINE HCL TABLET 25MG,,,,
PROM07,PROM07_20200211_INN1.jpg,11/02/2020,Loose pill,Synco,[NOIMPRINT],[NOIMPRINT],White,Round,S2,,,PROMETHAZINE THEOCLATE TABLET 25MG,,,,
PROM07,PROM07_20200211_OUT1.jpg,11/02/2020,Packaging,Synco,,,,,,,,PROMETHAZINE THEOCLATE TABLET 25MG,,,,
PROM09,PROM09_20200215_OUT1.jpg,15/02/2020,Packaging,Jean-Marie,,,,,,,,PROMETHAZINE COMPOUND LINCTUS,,,,
PROP03,PROP03_20200218_OUT1.jpg,18/02/2020,Content,Fresenius Kabi,,,,,,,,PROPOFOL INJECTION 10MG/ML 20ML,,,,
PROP03,PROP03_20200218_OUT2.jpg,18/02/2020,Packaging & Content,Fresenius Kabi,,,,,,,,PROPOFOL INJECTION 10MG/ML 20ML,,,,
PROP05,PROP05_20200211_INN1.jpg,11/02/2020,Loose pill,Actavis,P B,C,Deep pink,Round,S1,,,PROPRANOLOL HCL TABLET 40MG,,,,
PROP05,PROP05_20200211_OUT1.jpg,11/02/2020,Packaging,Actavis,,,,,,,,PROPRANOLOL HCL TABLET 40MG,,,,
PROP10,PROP10_20200211_INN1.jpg,11/02/2020,Loose pill,Synco,PU 50,S,White,Round,S1,Synco,,PROPYL THIOURACIL TABLET 50MG,,,,
PROP10,PROP10_20200211_OUT1.jpg,11/02/2020,Packaging,Synco,,,,,,,,PROPYL THIOURACIL TABLET 50MG,,,,
PYRI01,PYRI01_20200211_INN1.jpg,11/02/2020,Loose pill,Vickmans,PB 10,[NOIMPRINT],White,Round,,,,PYRIDOSTIGMINE BROMIDE TABLET 10MG,,,,
PYRI01,PYRI01_20200211_OUT1.jpg,11/02/2020,Packaging,Vickmans,,,,,,,,PYRIDOSTIGMINE BROMIDE TABLET 10MG,,,,
PYRI02,PYRI02_20200213_INN1.jpg,13/02/2020,Loose pill,Menarini,[NOIMPRINT],[NOIMPRINT],Pink Orange,Round,,,,PYRIDOSTIGMINE BROMIDE TABLET 60MG,,,,
PYRI02,PYRI02_20200213_OUT1.jpg,13/02/2020,Packaging,Menarini,,,,,,,,PYRIDOSTIGMINE BROMIDE TABLET 60MG,,,,
PYRI03,PYRI03_20200213_INN1.jpg,13/02/2020,Loose pill,Synco,[NOIMPRINT],[NOIMPRINT],White,Round,,,,PYRIDOXINE HCL (VIT B6) TABLET 10MG,,,,
PYRI03,PYRI03_20200213_OUT1.jpg,13/02/2020,Packaging,Synco,,,,,,,,PYRIDOXINE HCL (VIT B6) TABLET 10MG,,,,
PYRI04,PYRI04_20200213_INN1.jpg,13/02/2020,Loose pill,Medipharma Limited,B 6,[NOIMPRINT],White,Round,,,,PYRIDOXINE HCL (VIT B6) TABLET 50MG,,,,
PYRI04,PYRI04_20200213_OUT1.jpg,13/02/2020,Packaging,Medipharma Limited,,,,,,,,PYRIDOXINE HCL (VIT B6) TABLET 50MG,,,,
QUIN11,QUIN11_20200220_INN1.jpg,20/02/2020,Loose pill,Sandoz,E 511,[NOIMPRINT],White,Round,,E,,QUINIDINE SULPHATE TABLET 200MG,,,,
QUIN11,QUIN11_20200220_OUT1.jpg,20/02/2020,Packaging,Sandoz,,,,,,,,QUINIDINE SULPHATE TABLET 200MG,,,,
RABI01,RABI01_20200317_OUT1.jpg,17/03/2020,Packaging & Content,Sanofi Pasteur,,,,,,,,RABIES INACTIVATED VACCINE,,,,
RABI01,RABI01_20200317_OUT2.jpg,17/03/2020,Packaging & Content,Sanofi Pasteur,,,,,,,,RABIES INACTIVATED VACCINE,,,,
RABI01,RABI01_20200317_OUT3.jpg,17/03/2020,Packaging,Sanofi Pasteur,,,,,,,,RABIES INACTIVATED VACCINE,,,,
RABI01,RABI01_20200317_OUT4.jpg,17/03/2020,Packaging,Sanofi Pasteur,,,,,,,,RABIES INACTIVATED VACCINE,,,,
RALT02,RALT02_20200220_INN1.jpg,20/02/2020,Loose pill,MSD,227,[NOIMPRINT],Deep Pink,Oblong,,,,RALTEGRAVIR (POTASSIUM) TABLET 400MG,,,,
RALT02,RALT02_20200220_OUT1.jpg,20/02/2020,Pacaking,MSD,,,,,,,,RALTEGRAVIR (POTASSIUM) TABLET 400MG,,,,
RELV01,RELV01_20200215_OUT1.jpg,15/02/2020,Packaging,GlaxoSmithKline/ Theravance,,,,,,,Inhaler inside,RELVAR ELLIPTA (OR EQUIV) INHALER 100MCG/25MCG 30DOSE(S),,,,
RELV01,RELV01_20200215_OUT2.jpg,15/02/2020,Packaging & Content,GlaxoSmithKline/ Theravance,,,,,,,,RELVAR ELLIPTA (OR EQUIV) INHALER 100MCG/25MCG 30DOSE(S),,,,
RIBA09,RIBA09_20200213_INN1.jpg,13/02/2020,Loose pill,Roche,ROCHE,RIB 200,Pink,Oblong,,,,RIBAVIRIN TABLET 200MG,,,,
RIBA09,RIBA09_20200213_OUT1.jpg,13/02/2020,Packaging,Roche,,,,,,,,RIBAVIRIN TABLET 200MG,,,,
RIBO02,RIBO02_20200213_INN1.jpg,13/02/2020,Loose pill,Synco,[NOIMPRINT],[NOIMPRINT],Orange,Round,S2,,,RIBOFLAVINE (VIT B2) TABLET 20MG,,,,
RIBO02,RIBO02_20200213_OUT1.jpg,13/02/2020,Packaging,Synco,,,,,,,,RIBOFLAVINE (VIT B2) TABLET 20MG,,,,
RIFA01,RIFA01_20200109_INN1.jpg,09/01/2020,Loose pill,Vickmans,[LOGO],RF150,Black; Red,Capsule,,Vickmans,,RIFAMPICIN CAPSULE 150MG,,,,
RIFA01,RIFA01_20200109_OUT1.jpg,09/01/2020,Packaging,Vickmans,,,,,,,,RIFAMPICIN CAPSULE 150MG,,,,
RIFA02,RIFA02_20200109_INN1.jpg,09/01/2020,Loose pill,Vickmans,[LOGO],RF300,Red,Capsule,,Vickmans,,RIFAMPICIN CAPSULE 300MG,,,,
RIFA02,RIFA02_20200109_OUT1.jpg,09/01/2020,Packaging,Vickmans,,,,,,,,RIFAMPICIN CAPSULE 300MG,,,,
RISP08,RISP08_20200317_OUT1.jpg,17/03/2020,Packaging,Janssen,,,,,,,,RISPERIDONE (MICROSPHERES) IM PR INJECTION 50MG,,,,
RISP08,RISP08_20200317_OUT2.jpg,17/03/2020,Packaging,Janssen,,,,,,,,RISPERIDONE (MICROSPHERES) IM PR INJECTION 50MG,,,,
RISP08,RISP08_20200317_OUT3.jpg,17/03/2020,Content,Janssen,,,,,,,,RISPERIDONE (MICROSPHERES) IM PR INJECTION 50MG,,,,
RISP08,RISP08_20200317_OUT4.jpg,17/03/2020,Content,Janssen,,,,,,,,RISPERIDONE (MICROSPHERES) IM PR INJECTION 50MG,,,,
RITU02,RITU02_20200406_OUT1.jpg,06/04/2020,Packaging & Content,Roche,,,,,,,,RITUXIMAB (MABTHERA) INJECTION 10MG/ML 50ML,,,,
RITU02,RITU02_20200406_OUT2.jpg,06/04/2020,Packaging,Roche,,,,,,,,RITUXIMAB (MABTHERA) INJECTION 10MG/ML 50ML,,,,
RIVA05,RIVA05_20200220_OUT1.jpg,20/02/2020,Packaging,Novartis,,,,,,,,RIVASTIGMINE TRANSDERMAL PATCH 4.6MG/24HR,,,,
